name,class,label,count
Pab-miRN2755,miR-2755,1531,4
miR-2756-5p,miR-2756,766,6
miR-2756-3p,miR-2756,766,6
miR-2756,miR-2756,766,6
miR-2756,miR-2756,766,6
miR-2756-3p,miR-2756,766,6
Pab-miRN2756,miR-2756,766,6
miR-2757-5p,miR-2757,2741,3
miR-2757-3p,miR-2757,2741,3
Pab-miRN2757,miR-2757,2741,3
miR-2758-5p,miR-2758,2742,3
miR-2758-3p,miR-2758,2742,3
Pab-miRN2758a,miR-2758,2742,3
miR-2759,miR-2759,4988,2
Pab-miRN2759,miR-2759,4988,2
miR-2760-5p,miR-2760,2743,3
miR-2760-3p,miR-2760,2743,3
Pab-miRN2760,miR-2760,2743,3
miR-2761-5p,miR-2761,2744,3
miR-2761-3p,miR-2761,2744,3
Pab-miRN2761,miR-2761,2744,3
miR-2762,miR-2762,4989,2
Pab-miRN2762,miR-2762,4989,2
miR-2763-5p,miR-2763,966,5
miR-2763-3p,miR-2763,966,5
miR-2763,miR-2763,966,5
miR-2763,miR-2763,966,5
Pab-miRN2763,miR-2763,966,5
miR-2764,miR-2764,4990,2
Pab-miRN2764,miR-2764,4990,2
miR-2765,miR-2765,561,8
miR-2765,miR-2765,561,8
miR-2765-3p,miR-2765,561,8
miR-2765-3p,miR-2765,561,8
miR-2765-3p,miR-2765,561,8
miR-2765-5p,miR-2765,561,8
miR-2765-3p,miR-2765,561,8
Pab-miRN2765,miR-2765,561,8
miR-2766-5p,miR-2766,967,5
miR-2766-3p,miR-2766,967,5
miR-2766,miR-2766,967,5
miR-2766-5p,miR-2766,967,5
Pab-miRN2766a,miR-2766,967,5
miR-2767,miR-2767,968,5
miR-2767,miR-2767,968,5
miR-2767,miR-2767,968,5
miR-2767,miR-2767,968,5
Pab-miRN2767,miR-2767,968,5
miR-2768-5p,miR-2768,2745,3
miR-2768-3p,miR-2768,2745,3
Pab-miRN2768,miR-2768,2745,3
miR-2769,miR-2769,4991,2
Pab-miRN2769,miR-2769,4991,2
miR-2770-5p,miR-2770,2746,3
miR-2770-3p,miR-2770,2746,3
Pab-miRN2770a,miR-2770,2746,3
miR-2771-5p,miR-2771,2747,3
miR-2771-3p,miR-2771,2747,3
Pab-miRN2771,miR-2771,2747,3
miR-2772b,miR-2772,2748,3
miR-2772a,miR-2772,2748,3
Pab-miRN2772a,miR-2772,2748,3
Pab-miRN2773,miR-2773,8952,1
miR-2774a,miR-2774,1532,4
miR-2774b,miR-2774,1532,4
miR-2774c,miR-2774,1532,4
Pab-miRN2774,miR-2774,1532,4
miR-2775a,miR-2775,2749,3
miR-2775b,miR-2775,2749,3
Pab-miRN2775,miR-2775,2749,3
miR-2776,miR-2776,4992,2
Pab-miRN2776,miR-2776,4992,2
miR-2777-5p,miR-2777,2750,3
miR-2777-3p,miR-2777,2750,3
Pab-miRN2777,miR-2777,2750,3
miR-2778a-5p,miR-2778,562,8
miR-2778a-3p,miR-2778,562,8
miR-2778c-3p,miR-2778,562,8
miR-2778d-3p,miR-2778,562,8
miR-2778b-3p,miR-2778,562,8
miR-2778a-2-5p,miR-2778,562,8
miR-2778a-4-5p,miR-2778,562,8
Pab-miRN2778,miR-2778,562,8
miR-2779,miR-2779,2751,3
miR-2779,miR-2779,2751,3
Pab-miRN2779,miR-2779,2751,3
miR-2780a-5p,miR-2780,767,6
miR-2780a-3p,miR-2780,767,6
miR-2780b,miR-2780,767,6
miR-2780c,miR-2780,767,6
miR-2780d,miR-2780,767,6
Pab-miRN2780,miR-2780,767,6
miR-2781,miR-2781,4993,2
Pab-miRN2781,miR-2781,4993,2
miR-2782,miR-2782,4994,2
Pab-miRN2782,miR-2782,4994,2
miR-2783,miR-2783,4995,2
Pab-miRN2783,miR-2783,4995,2
miR-2784,miR-2784,4996,2
Pab-miRN2784a,miR-2784,4996,2
miR-2785,miR-2785,4997,2
Pab-miRN2785,miR-2785,4997,2
miR-2786,miR-2786,4998,2
Pab-miRN2786,miR-2786,4998,2
miR-2787-5p,miR-2787,2752,3
miR-2787-3p,miR-2787,2752,3
Pab-miRN2787,miR-2787,2752,3
miR-2788,miR-2788,467,10
miR-2788-3p,miR-2788,467,10
miR-2788-5p,miR-2788,467,10
miR-2788-3p,miR-2788,467,10
miR-2788-5p,miR-2788,467,10
miR-2788-3p,miR-2788,467,10
miR-2788,miR-2788,467,10
miR-2788,miR-2788,467,10
miR-2788-5p,miR-2788,467,10
Pab-miRN2788,miR-2788,467,10
miR-2789,miR-2789,4999,2
Pab-miRN2789,miR-2789,4999,2
miR-2790-5p,miR-2790,2753,3
miR-2790-3p,miR-2790,2753,3
Pab-miRN2790,miR-2790,2753,3
miR-2791,miR-2791,5000,2
Pab-miRN2791,miR-2791,5000,2
miR-2792-5p,miR-2792,2754,3
miR-2792-3p,miR-2792,2754,3
Pab-miRN2792,miR-2792,2754,3
Pab-miRN2793,miR-2793,8953,1
miR-2794,miR-2794,5001,2
Pab-miRN2794,miR-2794,5001,2
miR-2795,miR-2795,5002,2
Pab-miRN2795,miR-2795,5002,2
miR-2796-5p,miR-2796,504,9
miR-2796-3p,miR-2796,504,9
miR-2796,miR-2796,504,9
miR-2796,miR-2796,504,9
miR-2796-5p,miR-2796,504,9
miR-2796-5p,miR-2796,504,9
miR-2796-5p,miR-2796,504,9
miR-2796-5p,miR-2796,504,9
Pab-miRN2796,miR-2796,504,9
miR-2797a,miR-2797,563,8
miR-2797b,miR-2797,563,8
miR-2797c,miR-2797,563,8
miR-2797d,miR-2797,563,8
miR-2797a,miR-2797,563,8
miR-2797b,miR-2797,563,8
miR-2797,miR-2797,563,8
Pab-miRN2797,miR-2797,563,8
miR-2798,miR-2798,5003,2
Pab-miRN2798,miR-2798,5003,2
miR-2799,miR-2799,5004,2
Pab-miRN2799,miR-2799,5004,2
miR-2800,miR-2800,5005,2
Pab-miRN2800,miR-2800,5005,2
miR-2801,miR-2801,5006,2
Pab-miRN2801,miR-2801,5006,2
Pab-miRN2802,miR-2802,8954,1
miR-2803,miR-2803,5007,2
Pab-miRN2803a,miR-2803,5007,2
miR-2804-5p,miR-2804,2755,3
miR-2804-3p,miR-2804,2755,3
Pab-miRN2804,miR-2804,2755,3
miR-2805,miR-2805,5008,2
Pab-miRN2805a,miR-2805,5008,2
miR-2806,miR-2806,5009,2
Peu-miRN2806,miR-2806,5009,2
miR-2807c-5p,miR-2807,768,6
miR-2807c-3p,miR-2807,768,6
miR-2807a,miR-2807,768,6
miR-2807b,miR-2807,768,6
miR-2807d,miR-2807,768,6
Peu-miRN2807a,miR-2807,768,6
miR-2808c,miR-2808,650,7
miR-2808a-5p,miR-2808,650,7
miR-2808a-3p,miR-2808,650,7
miR-2808b,miR-2808,650,7
miR-2808d,miR-2808,650,7
miR-2808e,miR-2808,650,7
Peu-miRN2808,miR-2808,650,7
miR-2809,miR-2809,5010,2
Peu-miRN2809,miR-2809,5010,2
miR-2810,miR-2810,5011,2
Peu-miRN2810,miR-2810,5011,2
Peu-miRN2811,miR-2811,8955,1
miR-2812,miR-2812,5012,2
Peu-miRN2812,miR-2812,5012,2
miR-2813,miR-2813,5013,2
Peu-miRN2813,miR-2813,5013,2
miR-2814,miR-2814,5014,2
Peu-miRN2814,miR-2814,5014,2
Peu-miRN2815,miR-2815,8956,1
miR-2816,miR-2816,5015,2
Peu-miRN2816,miR-2816,5015,2
miR-2817,miR-2817,5016,2
Peu-miRN2817,miR-2817,5016,2
miR-2818,miR-2818,5017,2
Ptr-miRN2818,miR-2818,5017,2
miR-2819,miR-2819,5018,2
Peu-miRN2819,miR-2819,5018,2
miR-2820,miR-2820,5019,2
Ptr-miRN2820,miR-2820,5019,2
miR-2821,miR-2821,5020,2
Peu-miRN2821,miR-2821,5020,2
miR-2822,miR-2822,5021,2
Peu-miRN2822,miR-2822,5021,2
Peu-miRN2823,miR-2823,8957,1
miR-2824,miR-2824,5022,2
Peu-miRN2824,miR-2824,5022,2
miR-2825,miR-2825,5023,2
Ptr-miRN2825a,miR-2825,5023,2
miR-2826,miR-2826,5024,2
Ptr-miRN2826,miR-2826,5024,2
miR-2827,miR-2827,5025,2
Ptr-miRN2827,miR-2827,5025,2
miR-2828,miR-2828,5026,2
Ptr-miRN2828a,miR-2828,5026,2
Ptr-miRN2829,miR-2829,8958,1
miR-2830,miR-2830,5027,2
Ptr-miRN2830,miR-2830,5027,2
miR-2831,miR-2831,5028,2
Ptr-miRN2831,miR-2831,5028,2
miR-2832,miR-2832,8959,1
miR-2833,miR-2833,2756,3
miR-2833b,miR-2833,2756,3
Ptr-miRN2833a,miR-2833,2756,3
miR-2834,miR-2834,5029,2
Ptr-miRN2834,miR-2834,5029,2
miR-2835,miR-2835,5030,2
Ptr-miRN2835,miR-2835,5030,2
miR-2836,miR-2836,5031,2
Ptr-miRN2836,miR-2836,5031,2
miR-2837,miR-2837,5032,2
Ptr-miRN2837,miR-2837,5032,2
miR-2838,miR-2838,5033,2
Ptr-miRN2838,miR-2838,5033,2
miR-2839-5p,miR-2839,2757,3
miR-2839-3p,miR-2839,2757,3
Ptr-miRN2839,miR-2839,2757,3
miR-2840,miR-2840,5034,2
Ptr-miRN2840,miR-2840,5034,2
miR-2841,miR-2841,5035,2
Ptr-miRN2841,miR-2841,5035,2
miR-2842,miR-2842,5036,2
Ppe-miRN2842,miR-2842,5036,2
miR-2843-5p,miR-2843,1533,4
miR-2843-1-3p,miR-2843,1533,4
miR-2843-2-3p,miR-2843,1533,4
Ppe-miRN2843a,miR-2843,1533,4
Ppe-miRN2844a,miR-2844,8960,1
miR-2845,miR-2845,5037,2
Ppe-miRN2845,miR-2845,5037,2
miR-2846,miR-2846,5038,2
Ppe-miRN2846,miR-2846,5038,2
miR-2847,miR-2847,5039,2
Ppe-miRN2847,miR-2847,5039,2
miR-2848,miR-2848,5040,2
Ppe-miRN2848,miR-2848,5040,2
miR-2849,miR-2849,5041,2
Ppe-miRN2849,miR-2849,5041,2
Ppe-miRN2850a,miR-2850,8961,1
miR-2851,miR-2851,5042,2
Ppe-miRN2851,miR-2851,5042,2
miR-2852,miR-2852,5043,2
Ppe-miRN2852a,miR-2852,5043,2
Ppe-miRN2853,miR-2853,8962,1
miR-2854,miR-2854,5044,2
Ppe-miRN2854,miR-2854,5044,2
miR-2855,miR-2855,5045,2
Ppe-miRN2855a,miR-2855,5045,2
miR-2856-5p,miR-2856,2758,3
miR-2856-3p,miR-2856,2758,3
Ppe-miRN2856,miR-2856,2758,3
miR-2857,miR-2857,5046,2
Ppe-miRN2857,miR-2857,5046,2
Ppe-miRN2858,miR-2858,8963,1
miR-2859,miR-2859,5047,2
Ppe-miRN2859a,miR-2859,5047,2
miR-2860,miR-2860,2759,3
Ppe-miRN2860a,miR-2860,2759,3
Pdu-miRN2860a,miR-2860,2759,3
miR-2861,miR-2861,1534,4
miR-2861,miR-2861,1534,4
miR-2861,miR-2861,1534,4
Ppe-miRN2861,miR-2861,1534,4
Ppe-miRN2862,miR-2862,5048,2
osa-miR2862,miR-2862,5048,2
Ppe-miRN2863,miR-2863,969,5
Oni-miR2863,miR-2863,969,5
Osa-miR2863a,miR-2863,969,5
Osa-miR2863b,miR-2863,969,5
osa-miR2863a,miR-2863,969,5
Ppe-miRN2864,miR-2864,2760,3
osa-miR2864.1,miR-2864,2760,3
osa-miR2864.2,miR-2864,2760,3
Ppe-miRN2865,miR-2865,5049,2
Osa-miR2865,miR-2865,5049,2
Ppe-miRN2866,miR-2866,5050,2
osa-miR2866,miR-2866,5050,2
Ppe-miRN2867,miR-2867,2761,3
Oru-miR2867,miR-2867,2761,3
osa-miR2867,miR-2867,2761,3
Ppe-miRN2868,miR-2868,5051,2
osa-miR2868,miR-2868,5051,2
Ppe-miRN2869,miR-2869,5052,2
osa-miR2869,miR-2869,5052,2
Ppe-miRN2870,miR-2870,5053,2
osa-miR2870,miR-2870,5053,2
Ppe-miRN2871,miR-2871,5054,2
Oni-miR2871,miR-2871,5054,2
Ppe-miRN2872,miR-2872,5055,2
osa-miR2872,miR-2872,5055,2
Ppe-miRN2873,miR-2873,769,6
Ogl-miR2873a,miR-2873,769,6
Oru-miR2873a,miR-2873,769,6
Oru-miR2873b,miR-2873,769,6
Osa-miR2873c,miR-2873,769,6
Osa-miR2873f,miR-2873,769,6
Ppe-miRN2874,miR-2874,5056,2
osa-miR2874,miR-2874,5056,2
Ppe-miRN2875a,miR-2875,5057,2
osa-miR2875,miR-2875,5057,2
Ppe-miRN2876,miR-2876,1535,4
Osa-miR2876,miR-2876,1535,4
osa-miR2876.1,miR-2876,1535,4
osa-miR2876.2,miR-2876,1535,4
Ppe-miRN2877,miR-2877,5058,2
Osa-miR2877,miR-2877,5058,2
Ppe-miRN2878,miR-2878,2762,3
Osa-miR2878,miR-2878,2762,3
osa-miR2878-p3,miR-2878,2762,3
Ppe-miRN2879,miR-2879,5059,2
osa-miR2879,miR-2879,5059,2
Ppe-miRN2880,miR-2880,5060,2
Osa-miR2880,miR-2880,5060,2
miR-2881,miR-2881,5061,2
Ppe-miRN2881,miR-2881,5061,2
miR-2882,miR-2882,5062,2
Ppe-miRN2882a,miR-2882,5062,2
miR-2883,miR-2883,2763,3
Ppe-miRN2883a,miR-2883,2763,3
Ppe-miRN2883b,miR-2883,2763,3
Ppe-miRN2884,miR-2884,8964,1
miR-2885,miR-2885,5063,2
Ppe-miRN2885,miR-2885,5063,2
miR-2886,miR-2886,5064,2
Ppe-miRN2886,miR-2886,5064,2
miR-2887,miR-2887,5065,2
Ppe-miRN2887,miR-2887,5065,2
miR-2888,miR-2888,5066,2
Ppe-miRN2888,miR-2888,5066,2
miR-2889,miR-2889,5067,2
Ppe-miRN2889,miR-2889,5067,2
miR-2890,miR-2890,5068,2
Ppe-miRN2890,miR-2890,5068,2
miR-2891,miR-2891,5069,2
Ppe-miRN2891,miR-2891,5069,2
miR-2892,miR-2892,2764,3
Ppe-miRN2892,miR-2892,2764,3
Pdu-miRN2892a,miR-2892,2764,3
miR-2893,miR-2893,5070,2
Ppe-miRN2893,miR-2893,5070,2
miR-2894,miR-2894,5071,2
Ppe-miRN2894,miR-2894,5071,2
miR-2895,miR-2895,5072,2
Ppe-miRN2895,miR-2895,5072,2
miR-2896,miR-2896,2765,3
Pav-miRN2896a,miR-2896,2765,3
Ppe-miRN2896,miR-2896,2765,3
miR-2897,miR-2897,5073,2
Ppe-miRN2897,miR-2897,5073,2
miR-2898,miR-2898,5074,2
Ppe-miRN2898,miR-2898,5074,2
miR-2899,miR-2899,5075,2
Pav-miRN2899a,miR-2899,5075,2
miR-2900,miR-2900,5076,2
Ppe-miRN2900a,miR-2900,5076,2
miR-2901,miR-2901,5077,2
Ppe-miRN2901,miR-2901,5077,2
miR-2902,miR-2902,5078,2
Pav-miRN2902a,miR-2902,5078,2
miR-2903,miR-2903,5079,2
Pav-miRN2903a,miR-2903,5079,2
miR-2904,miR-2904,5080,2
Ppe-miRN2904,miR-2904,5080,2
Ppe-miRN2905,miR-2905,2766,3
Osa-miR2905,miR-2905,2766,3
osa-miR2905,miR-2905,2766,3
Ppe-miRN2906,miR-2906,5081,2
osa-miR2906a,miR-2906,5081,2
Ppe-miRN2907,miR-2907,5082,2
osa-miR2907a,miR-2907,5082,2
Ppe-miRN2908,miR-2908,8965,1
miR-2909,miR-2909,5083,2
Ppe-miRN2909,miR-2909,5083,2
Ppe-miRN2910,miR-2910,5084,2
peu-miR2910,miR-2910,5084,2
Ppe-miRN2911,miR-2911,5085,2
peu-miR2911,miR-2911,5085,2
Ppe-miRN2912,miR-2912,2767,3
Ptr-miR2912,miR-2912,2767,3
peu-miR2912a,miR-2912,2767,3
Ppe-miRN2913,miR-2913,5086,2
peu-miR2913,miR-2913,5086,2
Ppe-miRN2914,miR-2914,5087,2
peu-miR2914,miR-2914,5087,2
Ppe-miRN2915,miR-2915,5088,2
peu-miR2915,miR-2915,5088,2
Ppe-miRN2916,miR-2916,5089,2
peu-miR2916,miR-2916,5089,2
miR-2917,miR-2917,5090,2
Ppe-miRN2917a,miR-2917,5090,2
Ppe-miRN2918,miR-2918,5091,2
osa-miR2918,miR-2918,5091,2
Ppe-miRN2919,miR-2919,5092,2
osa-miR2919,miR-2919,5092,2
Ppe-miRN2920,miR-2920,5093,2
osa-miR2920,miR-2920,5093,2
Ppe-miRN2921,miR-2921,5094,2
osa-miR2921,miR-2921,5094,2
Ppe-miRN2922,miR-2922,5095,2
osa-miR2922,miR-2922,5095,2
Ppe-miRN2923,miR-2923,5096,2
osa-miR2923,miR-2923,5096,2
Ppe-miRN2924,miR-2924,5097,2
osa-miR2924,miR-2924,5097,2
Ppe-miRN2925,miR-2925,5098,2
osa-miR2925,miR-2925,5098,2
Ppe-miRN2926,miR-2926,5099,2
osa-miR2926,miR-2926,5099,2
Pgr-miRN2927a,miR-2927,970,5
Pgr-miRN2927c,miR-2927,970,5
Pgr-miRN2927j,miR-2927,970,5
Pgr-miRN2927l,miR-2927,970,5
osa-miR2927,miR-2927,970,5
Pgr-miRN2928a,miR-2928,2768,3
Pgr-miRN2928c,miR-2928,2768,3
osa-miR2928,miR-2928,2768,3
Pgr-miRN2929,miR-2929,5100,2
osa-miR2929,miR-2929,5100,2
Qro-miRN2930a,miR-2930,5101,2
osa-miR2930,miR-2930,5101,2
Qro-miRN2931,miR-2931,5102,2
osa-miR2931,miR-2931,5102,2
Qro-miRN2932,miR-2932,5103,2
osa-miR2932,miR-2932,5103,2
Qro-miRN2933,miR-2933,5104,2
ath-miR2933a,miR-2933,5104,2
Ath-miR2934,miR-2934,5105,2
Qro-miRN2934,miR-2934,5105,2
Qro-miRN2935,miR-2935,5106,2
ath-miR2935,miR-2935,5106,2
Qro-miRN2936,miR-2936,5107,2
ath-miR2936,miR-2936,5107,2
Qro-miRN2937,miR-2937,5108,2
ath-miR2937,miR-2937,5108,2
Qro-miRN2938,miR-2938,5109,2
ath-miR2938,miR-2938,5109,2
Qro-miRN2939,miR-2939,5110,2
ath-miR2939,miR-2939,5110,2
miR-2940-5p,miR-2940,2769,3
miR-2940-3p,miR-2940,2769,3
Qro-miRN2940,miR-2940,2769,3
miR-2941,miR-2941,1536,4
miR-2941-1-5p,miR-2941,1536,4
miR-2941-2-5p,miR-2941,1536,4
Qro-miRN2941,miR-2941,1536,4
miR-2942,miR-2942,5111,2
Rco-miRN2942,miR-2942,5111,2
miR-2943,miR-2943,5112,2
Rco-miRN2943,miR-2943,5112,2
miR-2944a-5p,miR-2944,248,17
miR-2944a-3p,miR-2944,248,17
miR-2944b-5p,miR-2944,248,17
miR-2944b-3p,miR-2944,248,17
miR-2944-3p,miR-2944,248,17
miR-2944a-5p,miR-2944,248,17
miR-2944a-3p,miR-2944,248,17
miR-2944b-5p,miR-2944,248,17
miR-2944b-3p,miR-2944,248,17
miR-2944c-5p,miR-2944,248,17
miR-2944c-3p,miR-2944,248,17
miR-2944a,miR-2944,248,17
miR-2944b,miR-2944,248,17
miR-2944a-5p,miR-2944,248,17
miR-2944b-5p,miR-2944,248,17
miR-2944b-3p,miR-2944,248,17
Rco-miRN2944a,miR-2944,248,17
miR-2945-5p,miR-2945,971,5
miR-2945-3p,miR-2945,971,5
miR-2945-5p,miR-2945,971,5
miR-2945-3p,miR-2945,971,5
Rco-miRN2945,miR-2945,971,5
miR-2946,miR-2946,5113,2
Rco-miRN2946,miR-2946,5113,2
Gar-miR2947,miR-2947,5114,2
Rco-miRN2947,miR-2947,5114,2
Gar-miR2948,miR-2948,5115,2
Rco-miRN2948,miR-2948,5115,2
Gar-miR2949a,miR-2949,770,6
Rco-miRN2949,miR-2949,770,6
Ghi-miR2949a,miR-2949,770,6
Gba-miR2949a,miR-2949,770,6
ghr-miR2949a*,miR-2949,770,6
ghr-miR2949b,miR-2949,770,6
Pam-miR2950a,miR-2950,651,7
Gbi-miR2950a,miR-2950,651,7
Vvi-miR2950,miR-2950,651,7
Hsy-miR2950a,miR-2950,651,7
Mes-miR2950,miR-2950,651,7
Cme-miR2950,miR-2950,651,7
Rco-miRN2950a,miR-2950,651,7
miR-2951-5p,miR-2951,2770,3
miR-2951-3p,miR-2951,2770,3
Rco-miRN2951,miR-2951,2770,3
miR-2952,miR-2952,5116,2
Rco-miRN2952,miR-2952,5116,2
miR-2953-5p,miR-2953,2771,3
miR-2953-3p,miR-2953,2771,3
Rco-miRN2953,miR-2953,2771,3
miR-2954,miR-2954,771,6
miR-2954-5p,miR-2954,771,6
miR-2954-3p,miR-2954,771,6
miR-2954-5p,miR-2954,771,6
miR-2954-3p,miR-2954,771,6
Rco-miRN2954,miR-2954,771,6
miR-2955-5p,miR-2955,2772,3
miR-2955-3p,miR-2955,2772,3
Rco-miRN2955,miR-2955,2772,3
miR-2956,miR-2956,5117,2
Rco-miRN2956a,miR-2956,5117,2
Rco-miRN2957,miR-2957,8966,1
miR-2958,miR-2958,5118,2
Rco-miRN2958,miR-2958,5118,2
miR-2959,miR-2959,5119,2
Rco-miRN2959,miR-2959,5119,2
miR-2960,miR-2960,5120,2
Rco-miRN2960,miR-2960,5120,2
miR-2961,miR-2961,5121,2
Scu-miRN2961,miR-2961,5121,2
miR-2962-5p,miR-2962,2773,3
miR-2962-3p,miR-2962,2773,3
Scu-miRN2962a,miR-2962,2773,3
miR-2963-5p,miR-2963,2774,3
miR-2963-3p,miR-2963,2774,3
Scu-miRN2963a,miR-2963,2774,3
Scu-miRN2964a,miR-2964,8967,1
miR-2965,miR-2965,5122,2
Scu-miRN2965a,miR-2965,5122,2
miR-2966,miR-2966,5123,2
Scu-miRN2966,miR-2966,5123,2
miR-2967,miR-2967,5124,2
Scu-miRN2967,miR-2967,5124,2
miR-2968,miR-2968,2775,3
miR-2968,miR-2968,2775,3
Scu-miRN2968a,miR-2968,2775,3
miR-2969,miR-2969,5125,2
Smo-miRN2969a,miR-2969,5125,2
miR-2970-5p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-5p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-5p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-5p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-5p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-5p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
miR-2970-3p,miR-2970,289,15
Smo-miRN2970,miR-2970,289,15
miR-2971,miR-2971,5126,2
Smo-miRN2971a,miR-2971,5126,2
miR-2972,miR-2972,5127,2
Smo-miRN2972a,miR-2972,5127,2
miR-2973-5p,miR-2973,2776,3
miR-2973-3p,miR-2973,2776,3
Smo-miRN2973a,miR-2973,2776,3
miR-2974,miR-2974,5128,2
Smo-miRN2974,miR-2974,5128,2
miR-2975,miR-2975,5129,2
Smo-miRN2975,miR-2975,5129,2
miR-2976,miR-2976,5130,2
Smo-miRN2976a,miR-2976,5130,2
miR-2977,miR-2977,5131,2
Smo-miRN2977,miR-2977,5131,2
miR-2978,miR-2978,5132,2
Smo-miRN2978a,miR-2978,5132,2
miR-2979-5p,miR-2979,2777,3
miR-2979-3p,miR-2979,2777,3
Smo-miRN2979,miR-2979,2777,3
miR-2980,miR-2980,5133,2
Smo-miRN2980,miR-2980,5133,2
miR-2981,miR-2981,5134,2
Smo-miRN2981a,miR-2981,5134,2
miR-2982,miR-2982,5135,2
Smo-miRN2982,miR-2982,5135,2
miR-2983,miR-2983,5136,2
Smo-miRN2983,miR-2983,5136,2
miR-2984-5p,miR-2984,564,8
miR-2984-3p,miR-2984,564,8
miR-2984-3p,miR-2984,564,8
miR-2984-3p,miR-2984,564,8
miR-2984-5p,miR-2984,564,8
miR-2984-5p,miR-2984,564,8
miR-2984-3p,miR-2984,564,8
Smo-miRN2984,miR-2984,564,8
miR-2985,miR-2985,468,10
miR-2985,miR-2985,468,10
miR-2985a-5p,miR-2985,468,10
miR-2985a-2-3p,miR-2985,468,10
miR-2985a-3p,miR-2985,468,10
miR-2985-5p,miR-2985,468,10
miR-2985-3p,miR-2985,468,10
miR-2985-2-3p,miR-2985,468,10
Smo-miRN2985a,miR-2985,468,10
Smo-miRN2985b,miR-2985,468,10
miR-2986,miR-2986,5137,2
Smo-miRN2986,miR-2986,5137,2
miR-2987-5p,miR-2987,2778,3
miR-2987-3p,miR-2987,2778,3
Smo-miRN2987,miR-2987,2778,3
miR-2988,miR-2988,5138,2
Smo-miRN2988,miR-2988,5138,2
miR-2989,miR-2989,5139,2
Smo-miRN2989,miR-2989,5139,2
Smo-miRN2990,miR-2990,8968,1
miR-2991,miR-2991,5140,2
Smo-miRN2991,miR-2991,5140,2
miR-2992,miR-2992,5141,2
Smo-miRN2992,miR-2992,5141,2
miR-2993,miR-2993,5142,2
Smo-miRN2993,miR-2993,5142,2
miR-2994,miR-2994,5143,2
Smo-miRN2994,miR-2994,5143,2
miR-2995,miR-2995,5144,2
Smo-miRN2995,miR-2995,5144,2
miR-2996,miR-2996,5145,2
Smo-miRN2996,miR-2996,5145,2
miR-2997-5p,miR-2997,2779,3
miR-2997-3p,miR-2997,2779,3
Smo-miRN2997,miR-2997,2779,3
miR-2998,miR-2998,5146,2
Smo-miRN2998,miR-2998,5146,2
miR-2999,miR-2999,5147,2
Smo-miRN2999,miR-2999,5147,2
miR-3000,miR-3000,5148,2
Sit-miRN3000,miR-3000,5148,2
miR-3001,miR-3001,5149,2
Sit-miRN3001a,miR-3001,5149,2
miR-3002,miR-3002,5150,2
Sit-miRN3002a,miR-3002,5150,2
miR-3003a-5p,miR-3003,972,5
miR-3003a-3p,miR-3003,972,5
miR-3003b-5p,miR-3003,972,5
miR-3003b-3p,miR-3003,972,5
Sit-miRN3003,miR-3003,972,5
miR-3004,miR-3004,5151,2
Sit-miRN3004,miR-3004,5151,2
miR-3005,miR-3005,5152,2
Sit-miRN3005a,miR-3005,5152,2
miR-3006,miR-3006,5153,2
Sit-miRN3006,miR-3006,5153,2
miR-3007-5p,miR-3007,2780,3
miR-3007-3p,miR-3007,2780,3
Sit-miRN3007,miR-3007,2780,3
miR-3008,miR-3008,5154,2
Sit-miRN3008,miR-3008,5154,2
miR-3009,miR-3009,5155,2
Sit-miRN3009,miR-3009,5155,2
miR-3010,miR-3010,5156,2
Sit-miRN3010,miR-3010,5156,2
miR-3011,miR-3011,5157,2
Sit-miRN3011,miR-3011,5157,2
miR-3012a,miR-3012,2781,3
miR-3012b,miR-3012,2781,3
Sit-miRN3012,miR-3012,2781,3
miR-3013,miR-3013,5158,2
Sit-miRN3013,miR-3013,5158,2
miR-3014,miR-3014,5159,2
Sit-miRN3014,miR-3014,5159,2
miR-3015a,miR-3015,1537,4
miR-3015b,miR-3015,1537,4
miR-3015c,miR-3015,1537,4
Sit-miRN3015,miR-3015,1537,4
miR-3016,miR-3016,5160,2
Sit-miRN3016,miR-3016,5160,2
miR-3017a,miR-3017,2782,3
miR-3017b,miR-3017,2782,3
Sit-miRN3017a,miR-3017,2782,3
miR-3018,miR-3018,5161,2
Sit-miRN3018,miR-3018,5161,2
miR-3019,miR-3019,5162,2
Sit-miRN3019,miR-3019,5162,2
miR-3020,miR-3020,5163,2
Sit-miRN3020,miR-3020,5163,2
miR-3021,miR-3021,8969,1
miR-3022,miR-3022,5164,2
Sit-miRN3022a,miR-3022,5164,2
miR-3023,miR-3023,5165,2
Sit-miRN3023a,miR-3023,5165,2
miR-3024,miR-3024,2783,3
Sit-miRN3024a,miR-3024,2783,3
Sbi-miRN3024,miR-3024,2783,3
miR-3025,miR-3025,5166,2
Sit-miRN3025a,miR-3025,5166,2
miR-3026,miR-3026,2784,3
Sit-miRN3026a,miR-3026,2784,3
Sit-miRN3026c,miR-3026,2784,3
miR-3027,miR-3027,5167,2
Sit-miRN3027a,miR-3027,5167,2
